,course_link,course_title,course_type,author,price,price_with_video,course_rating,course_rating_count,rubies,target_color,beginning,casual,intermediate,advanced,expert,language,instruction_word_count,free_video,trainable_variations,avg_line_depth,released_on,support_level,section
293,https://www.chessable.com/recognizing-your-opponents-resources-developing-preventive-thinking/course/21206/,Recognizing Your Opponent's Resources: Developing Preventive Thinking,MoveTrainer™ Tactics/Strategy course,IM Mark Dvoretsky & Russell Enterprises,€26.50,€26.50,4.9,19,690,both pieces,0.0,0.0,1.0,1.0,1.0,English,"157,912",,518,6.88,"Apr 08, 2019",Community,📚 Publisher
294,https://www.chessable.com/strategic-chess-exercises/course/16565/,Strategic Chess Exercises,MoveTrainer™ Tactics/Strategy course,GM Emmanuel Bricard & New in Chess,€26.50,€26.50,4.6,19,10,both pieces,0.0,1.0,1.0,1.0,0.0,English,"82,436",,88,21.24,"Feb 18, 2019",Community,📚 Publisher
295,https://www.chessable.com/game-changer-alphazeros-groundbreaking-chess-strategies-and-the-promise-of-ai-/course/19061/,Game Changer: AlphaZero's Groundbreaking Chess Strategies and the Promise of AI,MoveTrainer™ Strategy/Tactics course,"GM Matthew Sadler, WIM Natasha Regan & New in Chess",€26.50,€26.50,4.7,36,178,both pieces,0.0,0.0,1.0,1.0,1.0,English,"110,889",,148,17.94,"Feb 01, 2019",Community,📚 Publisher
296,https://www.chessable.com/chesscafe-puzzle-book-1-test-and-improve-your-tactical-vision/course/22611/,ChessCafe Puzzle Book 1: Test and Improve Your Tactical Vision,MoveTrainer™ Tactics course,GM Karsten Müller & Russell Enterprises,€26.50,€26.50,4.9,5,0,both pieces,0.0,1.0,1.0,1.0,0.0,English,"37,025",,598,6.45,"Apr 24, 2019",Community,📚 Publisher
297,https://www.chessable.com/chesscafe-puzzle-book-3-test-and-improve-your-defensive-skill/course/19799/,ChessCafe Puzzle Book 3: Test And Improve Your Defensive Skill,MoveTrainer™ Tactics course,GM Müller and IM van Delft & Russell Enterprises,€26.50,€26.50,4.8,3,20,both pieces,0.0,1.0,1.0,1.0,0.0,English,"58,417",,345,10.00,"Feb 27, 2019",Community,📚 Publisher
298,https://www.chessable.com/chess-lessons-solving-problems-avoiding-mistakes-by-mark-dvoretsky/course/34506/,Chess Lessons: Solving Problems & Avoiding Mistakes by Mark Dvoretsky,MoveTrainer™ Tactics course,Russell Enterprises,€26.99,€26.99,,,46,both pieces,0.0,0.0,1.0,1.0,1.0,English,"189,541",,298,8.95,"Jun 12, 2020",High,📚 Publisher
299,https://www.chessable.com/studies-for-practical-players-improving-calculation-and-resourcefulness-in-the-endgame/course/19170/,Studies for Practical Players: Improving Calculation and Resourcefulness in the Endgame,MoveTrainer™ Tactics/Endgame course,Mark Dvoretsky & Russell Enterprises,€26.50,€26.50,4.3,16,166,both pieces,0.0,0.0,1.0,1.0,1.0,English,"73,334",,187,8.03,"Jan 30, 2019",Unspecified,📚 Publisher
300,https://www.chessable.com/mastering-chess-middlegames/course/10057/,Mastering Chess Middlegames,MoveTrainer™ Strategy course,GM Alexander Panchenko & New in Chess,€26.50,€105.50,4.4,62,191,both pieces,0.0,0.0,1.0,1.0,0.0,English,"78,500",2 hours and 12 minutes,317,6.18,"May 21, 2018",Community,📚 Publisher
301,https://www.chessable.com/play-1d6-against-everything/course/13376/,Play 1...d6 Against Everything,MoveTrainer™ Opening course,New in Chess,€26.50,€26.50,4.5,55,168,black pieces,0.0,1.0,1.0,1.0,0.0,English,"88,411",,361,13.92,"Jul 23, 2018",Community,📚 Publisher
302,https://www.chessable.com/lifetime-repertoires-black-vs-the-english-rti-and-sidelines/course/39554/,"Lifetime Repertoires: Black vs the English, Réti and sidelines",MoveTrainer™ Opening course,GM samshankland,€25.99,€89.98,4.7,40,52,black pieces,0.0,1.0,1.0,1.0,1.0,English,"32,374",52 minutes,207,11.90,"Jun 08, 2020",High,🎓 Titled player
303,https://www.chessable.com/annas-anatomy-of-the-attack-same-side-castling/course/37539/,Anna's Anatomy of The Attack: Same-Side Castling,MoveTrainer™ Strategy/Tactics course,IM Anna_Chess,€27.99,€82.98,4.7,30,284,both pieces,0.0,0.0,1.0,1.0,1.0,English,"47,040",33 minutes,108,6.60,"Apr 27, 2020",High,🎓 Titled player
304,https://www.chessable.com/master-the-french-defense/course/13624/,Master the French Defense,MoveTrainer™ Opening course,GM Lenderman & NM Bryan Tillis (2274 USCF),€26.99,€129.98,4.8,139,300,black pieces,1.0,1.0,1.0,0.0,0.0,English,"48,903",1 hour and 41 minutes,460,12.50,"Oct 01, 2018",High,🎓 Titled player
305,https://www.chessable.com/the-najdorf-sicilian-simplified/course/20483/,The Najdorf Sicilian: Simplified,MoveTrainer™ Opening course,GM Alex Colovic,€27.99,€137.98,4.7,96,279,black pieces,0.0,1.0,1.0,1.0,0.0,English,"25,782",54 minutes,97,16.79,"Mar 04, 2019",Medium,🎓 Titled player
306,https://www.chessable.com/french-toast-how-harikrishna-fries-1-e6/course/21489/,French Toast: How Harikrishna fries 1... e6,MoveTrainer™ Opening course,GM Harikrishna (2730 FIDE),€27.95,€137.94,4.8,53,458,white pieces,0.0,1.0,1.0,1.0,1.0,English,"66,035",55 minutes,416,16.01,"May 03, 2019",High,🎓 Titled player
307,https://www.chessable.com/queens-gambit-declined-a-grandmaster-explains/course/3758/,Queen's Gambit Declined: A Grandmaster Explains,MoveTrainer™ Opening course,GM Alex Colovic,€27.99,€106.99,4.7,88,400,black pieces,0.0,1.0,1.0,1.0,0.0,English,"25,663",2 hours and 11 minutes,223,15.09,"Nov 23, 2016",Medium,🎓 Titled player
308,https://www.chessable.com/fight-like-nakamura-play-1-b3/course/22462/,Fight like Nakamura: Play 1. b3!,MoveTrainer™ Opening/Tactics course,"IM Ahmad_Alkhatib (2359 Online Rating, 2271 FIDE)",€27.99,€27.99,4.8,93,68,white pieces,1.0,1.0,1.0,1.0,0.0,English,"32,826",,238,14.21,"Apr 26, 2019",High,🎓 Titled player
309,https://www.chessable.com/break-down-anti-sicilians/course/31178/,Break Down Anti-Sicilians,MoveTrainer™ Opening course,GM Alex Colovic,€27.99,€137.98,5,20,67,black pieces,0.0,1.0,1.0,1.0,1.0,,"43,424",60 minutes,187,13.37,"Jan 13, 2020",High,🎓 Titled player
310,https://www.chessable.com/alekhine-defense-the-dark-knight-rises/course/15881/,Alekhine Defense - The Dark Knight Rises,MoveTrainer™ Opening/Tactics course,GM Roman Dzindzichashvili & NM Bryan Tillis (2274 USCF),€26.99,€106.98,4.7,87,488,black pieces,0.0,1.0,1.0,1.0,0.0,English,"44,994",1 hour and 1 minute,321,12.62,"Jun 24, 2019",High,🎓 Titled player
311,https://www.chessable.com/fight-like-kramnik-play-1-nf3-the-rti/course/25868/,Fight Like Kramnik: Play 1. Nf3! - The Réti,MoveTrainer™ Opening/Tactics course,"IM Ahmad_Alkhatib (2359 Online Rating, 2271 FIDE)",€27.99,€27.99,4.5,26,58,white pieces,1.0,1.0,1.0,1.0,0.0,English,"41,713",,394,14.19,"Aug 26, 2019",High,🎓 Titled player
312,https://www.chessable.com/sabotage-the-slav/course/37224/,Sabotage the Slav,MoveTrainer™ Opening course,GM Boris Avrukh,€26.99,€149.98,,,7,white pieces,0.0,0.0,1.0,1.0,1.0,English,"26,265",1 hour and 20 minutes,329,16.80,"Jul 17, 2020",High,🎓 Titled player
313,https://www.chessable.com/sharp-middle-games-a-practical-guide-to-chess-calculation/course/17599/,Sharp Middle Games: A Practical Guide to Chess Calculation,MoveTrainer™ Tactics/Strategy course,"GM GORMALLY (242 ECF, 2509 FIDE)",€26.99,€89.98,4.7,26,190,both pieces,0.0,1.0,1.0,1.0,0.0,English,"61,981",34 minutes,210,3.73,"Apr 05, 2019",Medium,🎓 Titled player
314,https://www.chessable.com/the-chess-toolbox-1-exchange-your-way-to-victory/course/27419/,The Chess Toolbox 1 - Exchange your Way to Victory,MoveTrainer™ Strategy course,IM Willemze (2400 FIDE) &,€26.50,€84.00,4.7,26,47,both pieces,0.0,1.0,1.0,1.0,1.0,English,"25,566",45 minutes,99,4.60,"Feb 21, 2020",High,🎓 Titled player
315,https://www.chessable.com/openings-oddities/course/28285/,Openings Oddities,MoveTrainer™ Opening course,NM Bryan Tillis (2274 USCF),€26.99,€26.99,4.8,8,11,black pieces,0.0,1.0,1.0,1.0,0.0,English,"65,889",,375,15.72,"Dec 20, 2019",High,🎓 Titled player
316,https://www.chessable.com/beating-the-english/course/18011/,Beating The English,MoveTrainer™ Opening course,GM Dejan Bojkov,€26.50,€152.50,4.9,21,25,black pieces,0.0,1.0,1.0,1.0,0.0,English,"53,875",38 minutes,204,16.92,"Dec 24, 2018",High,🎓 Titled player
317,https://www.chessable.com/the-razor-sharp-rauzer-sicilian/course/29167/,The Razor Sharp Rauzer Sicilian,MoveTrainer™ Opening course,"FM AmroElJawich (2563 Online Rating, 2309 FIDE)",€26.50,€26.50,4.9,7,16,black pieces,0.0,1.0,1.0,1.0,1.0,English,"13,326",,123,17.86,"Jan 15, 2020",High,🎓 Titled player
318,https://www.chessable.com/winning-endgame-tactics-2-advanced-queen-maneuvers/course/25419/,Winning Endgame Tactics 2: Advanced Queen Maneuvers,MoveTrainer™ Endgame/Tactics course,IM Willemze (2400 FIDE),€26.50,€47.50,5,9,13,both pieces,0.0,0.0,1.0,1.0,1.0,English,"17,475",21 minutes,41,3.74,"Nov 06, 2019",High,🎓 Titled player
319,https://www.chessable.com/winning-endgame-tactics-1-queen-maneuvers/course/25980/,Winning Endgame Tactics 1: Queen Maneuvers,MoveTrainer™ Endgame/Tactics course,IM Willemze (2400 FIDE),€26.50,€47.50,5,18,89,both pieces,1.0,1.0,1.0,0.0,0.0,English,"9,222",17 minutes,50,1.83,"Oct 04, 2019",High,🎓 Titled player
320,https://www.chessable.com/the-wild-wild-benoni/course/20736/,The Wild Wild Benoni,MoveTrainer™ Opening course,"FM Boorchess (2700 Online Rating, 2430 USCF, 2350 FIDE)",€26.99,€26.99,4.7,19,62,black pieces,0.0,1.0,1.0,1.0,0.0,English,"23,085",,138,16.61,"Sep 09, 2019",Medium,🎓 Titled player
321,https://www.chessable.com/breathe-fire-the-dragon-sicilian/course/30278/,Breathe Fire: The Dragon Sicilian,MoveTrainer™ Opening/Tactics course,"IM Ahmad_Alkhatib (2359 Online Rating, 2271 FIDE)",€26.50,€26.50,5,12,45,black pieces,0.0,1.0,1.0,1.0,0.0,English,"37,037",,218,15.87,"Dec 03, 2019",High,🎓 Titled player
322,https://www.chessable.com/the-tp-chess-puzzle-book/course/11077/,The TP Chess Puzzle Book,MoveTrainer™ Tactics course,IM Souledis & IM Sebastian @ Thinkers Publishing,€26.50,€26.50,5,10,1,both pieces,0.0,0.0,1.0,1.0,0.0,English,"54,199",,308,6.71,"Apr 09, 2018",Community,📚 Publisher
323,https://www.chessable.com/understanding-before-moving-1-ruy-lopez-italian-structures/course/17783/,Understanding Before Moving 1: Ruy Lopez - Italian Structures,MoveTrainer™ Opening/Tactics course,IM Herman Grooten & Thinkers Publishing,€27.50,€27.50,4.4,25,26,both pieces,1.0,1.0,1.0,0.0,0.0,,"46,066",,35,12.74,"Jan 21, 2019",Community,📚 Publisher
324,https://www.chessable.com/improve-your-chess-pattern-recognition/course/14311/,Improve Your Chess Pattern Recognition,MoveTrainer™ Tactics/Strategy course,IM Arthur van de Oudeweetering & New in Chess,€28.50,€28.50,4.5,39,51,both pieces,0.0,1.0,1.0,1.0,0.0,English,"86,765",,281,11.72,"Sep 19, 2018",Community,📚 Publisher
325,https://www.chessable.com/the-fundamentals-1-build-up-your-chess/course/19145/,The Fundamentals 1: Build Up Your Chess,MoveTrainer™ Tactics/Strategy course,GM Artur Yusupov & Quality Chess,€31.50,€31.50,4.7,228,580,both pieces,0.0,1.0,1.0,1.0,0.0,English,"40,843",,538,5.02,"Feb 15, 2019",Community,📚 Publisher
326,https://www.chessable.com/forcing-chess-moves/course/13824/,Forcing Chess Moves,MoveTrainer™ Tactics course,FM Charles Hertan & New in Chess,€32.99,€32.99,4.8,102,187,both pieces,0.0,1.0,1.0,1.0,0.0,English,"59,737",,706,4.74,"Aug 28, 2018",Community,📚 Publisher
327,https://www.chessable.com/the-fundamentals-2-boost-your-chess/course/14534/,The Fundamentals 2: Boost Your Chess,MoveTrainer™ Tactics/Strategy course,GM Artur Yusupov & Quality Chess,€31.50,€31.50,4.6,35,256,both pieces,0.0,1.0,1.0,1.0,0.0,English,"45,563",,482,5.69,"Oct 07, 2019",Community,📚 Publisher
328,https://www.chessable.com/grandmaster-preparation-positional-play/course/24674/,Grandmaster Preparation: Positional Play,MoveTrainer™ Tactics/Strategy course,GM Jacob Aagaard & Quality Chess,€31.50,€31.50,4.6,22,101,both pieces,0.0,0.0,0.0,1.0,1.0,English,"78,537",,227,10.69,"Oct 10, 2019",Community,📚 Publisher
329,https://www.chessable.com/grandmaster-preparation-calculation/course/16536/,Grandmaster Preparation: Calculation,MoveTrainer™ Tactics/Strategy course,GM Jacob Aagaard & Quality Chess,€31.50,€31.50,4.8,26,132,both pieces,0.0,0.0,0.0,1.0,1.0,,"88,525",,388,7.43,"Jan 07, 2019",Community,📚 Publisher
330,https://www.chessable.com/mayhem-in-the-morra/course/22327/,Mayhem In The Morra,MoveTrainer™ Opening/Tactics course,IM Marc Esserman & Quality Chess,€31.50,€31.50,4.9,51,220,white pieces,0.0,1.0,1.0,1.0,1.0,English,"111,684",,739,17.31,"May 13, 2019",Community,📚 Publisher
331,https://www.chessable.com/dismantling-the-sicilian-a-complete-modern-repertoire-for-white/course/15726/,Dismantling the Sicilian: A Complete Modern Repertoire for White,MoveTrainer™ Opening course,"GM Jesus de la Villa, GM Max Illingworth & New in Chess",€31.50,€31.50,4.7,27,34,white pieces,0.0,0.0,1.0,1.0,0.0,English,"134,169",,455,21.30,"Nov 07, 2018",Community,📚 Publisher
332,https://www.chessable.com/gambit-killer/course/24718/,Gambit Killer,MoveTrainer™ Opening/Tactics course,GM Ivan Salgado Lopez & Thinkers Publishing,€31.50,€31.50,,,10,both pieces,0.0,1.0,1.0,1.0,0.0,English,"52,811",,221,14.40,"Jul 15, 2019",Community,📚 Publisher
333,https://www.chessable.com/the-agile-london-system/course/11073/,The Agile London System,MoveTrainer™ Opening course,"GM Romero, FM de Prado & New in Chess",€31.50,€31.50,4.1,31,42,white pieces,0.0,0.0,0.0,1.0,0.0,English,"156,192",,333,14.21,"Apr 25, 2018",Community,📚 Publisher
334,https://www.chessable.com/lifetime-repertoires-caro-kann/course/37366/,Lifetime Repertoires: Caro-Kann,MoveTrainer™ Opening course,GM erwinlami (2620 FIDE),€41.99,€31.99,4.9,35,143,black pieces,0.0,1.0,1.0,1.0,1.0,English,"101,318",2 hours and 4 minutes,821,15.44,"Jul 06, 2020",High,🎓 Titled player
335,https://www.chessable.com/the-jobava-london-system/course/28333/,The Jobava London System,MoveTrainer™ Opening course,GM GingerGM,€31.99,€135.98,4.7,200,728,white pieces,0.0,1.0,1.0,1.0,0.0,English,"52,339",1 hour and 23 minutes,202,13.73,"Oct 21, 2019",Medium,🎓 Titled player
336,https://www.chessable.com/the-black-lion/course/34040/,The Black Lion,MoveTrainer™ Opening course,GM GingerGM,€32.99,€159.98,4.6,81,287,black pieces,0.0,1.0,1.0,1.0,1.0,English,"83,255",1 hour and 34 minutes,234,14.73,"Mar 09, 2020",Medium,🎓 Titled player
337,https://www.chessable.com/anti-anti-sicilians/course/42393/,Anti Anti-Sicilians,MoveTrainer™ Opening course,"FM Kamil Plichta (3129 Online Rating, 2361 FIDE)",€31.99,€154.98,4.8,10,0,black pieces,0.0,1.0,1.0,1.0,1.0,English,"58,162",2 hours and 45 minutes,559,12.64,"Jun 25, 2020",High,🎓 Titled player
338,https://www.chessable.com/four-horsemen-the-sicilian-4-knights-defense/course/33443/,Four Horsemen: The Sicilian 4 Knights Defense,MoveTrainer™ Opening course,"FM Kamil Plichta (3129 Online Rating, 2361 FIDE)",€31.99,€134.98,4.9,18,275,black pieces,0.0,1.0,1.0,1.0,1.0,English,"29,971",52 minutes,227,18.37,"Mar 02, 2020",High,🎓 Titled player
339,https://www.chessable.com/reign-supreme-the-kings-indian-attack/course/26170/,Reign Supreme: The King's Indian Attack,MoveTrainer™ Opening course,"FM Kamil Plichta (3129 Online Rating, 2361 FIDE)",€31.99,€134.98,4.7,44,371,white pieces,0.0,1.0,1.0,1.0,1.0,English,"48,318",1 hour and 18 minutes,265,17.15,"Aug 23, 2019",High,🎓 Titled player
340,https://www.chessable.com/the-ascent-wesley-sos-fischer-random-strategies-and-tactics/course/31697/,The Ascent - Wesley So's Fischer Random Strategies and Tactics,MoveTrainer™ Tactics/Strategy course,GM WesleySo,€32.99,€164.98,4.8,10,21,both pieces,0.0,1.0,1.0,1.0,1.0,English,"26,434",1 hour and 3 minutes,259,5.61,"Apr 20, 2020",High,🎓 Titled player
341,https://www.chessable.com/too-hot-to-handle-the-kings-indian-defense/course/29795/,Too Hot To Handle: The King's Indian Defense,MoveTrainer™ Opening/Tactics course,"FM Kamil Plichta (3129 Online Rating, 2361 FIDE)",€32.99,€197.98,4.4,45,227,black pieces,0.0,1.0,1.0,1.0,1.0,English,"95,538",1 hour and 44 minutes,419,16.53,"Dec 16, 2019",High,🎓 Titled player
342,https://www.chessable.com/go-for-the-throat-play-1d4/course/23159/,Go for The Throat: Play 1.d4,MoveTrainer™ Opening course,"FM Kamil Plichta (3129 Online Rating, 2361 FIDE)",€32.99,€197.98,4.7,56,63,white pieces,0.0,0.0,1.0,1.0,1.0,English,"50,877",2 hours and 2 minutes,625,17.30,"May 06, 2019",High,🎓 Titled player
343,https://www.chessable.com/the-modern-defense-against-everything/course/27749/,The Modern Defense Against Everything,MoveTrainer™ Opening course,"CM Vjekoslav (2600 Online Rating, 2177 FIDE)",€31.99,€199.98,4,14,10,black pieces,0.0,1.0,1.0,1.0,1.0,English,"157,313",1 hour and 55 minutes,604,13.82,"Feb 10, 2020",High,🎓 Titled player
344,https://www.chessable.com/the-killer-dutch-rebooted/course/21812/,The Killer Dutch Rebooted,MoveTrainer™ Opening course,GM GingerGM,€31.99,€159.98,4.7,122,694,black pieces,0.0,1.0,1.0,1.0,0.0,English,"81,356",1 hour and 17 minutes,378,13.75,"Sep 02, 2019",Community,🎓 Titled player
345,https://www.chessable.com/unleash-the-bull-1e5-a-full-repertoire-for-black/course/25866/,Unleash the Bull: 1...e5 - a full repertoire for Black,MoveTrainer™ Opening course,"FM Yuriy Krykun (2506 USCF, 2382 FIDE)",€31.99,€104.98,4.7,37,55,black pieces,0.0,1.0,1.0,1.0,1.0,English,"44,178",50 minutes,293,15.16,"Aug 12, 2019",High,🎓 Titled player
346,https://www.chessable.com/mating-the-castled-king/course/27540/,Mating the Castled King,MoveTrainer™ Tactics course,GM Daniel Gormally and Quality Chess,€31.50,€178.50,4.8,18,404,both pieces,0.0,1.0,1.0,1.0,1.0,English,"78,024",33 minutes,391,8.23,"Nov 08, 2019",Community,📚 Publisher
347,https://www.chessable.com/chess-strategy-for-club-players/course/27755/,Chess Strategy for Club Players,MoveTrainer™ Strategy/Tactics course,IM Herman Grooten & New in Chess,€31.50,€31.50,4.9,44,60,both pieces,0.0,1.0,1.0,1.0,0.0,English,"187,424",,435,8.34,"Nov 25, 2019",Community,📚 Publisher
348,https://www.chessable.com/chess-tactics-from-scratch-understanding-chess-tactics/course/27821/,Chess Tactics from Scratch - Understanding Chess Tactics,MoveTrainer™ Tactics course,FM Martin Weteschnik & Quality Chess,€31.50,€31.50,4.4,27,53,both pieces,0.0,1.0,1.0,1.0,0.0,English,"70,330",,629,4.02,"Sep 27, 2019",Community,📚 Publisher
349,https://www.chessable.com/positional-decision-making-in-chess/course/26702/,Positional Decision Making in Chess,MoveTrainer™ Strategy/Tactics course,GM Boris Gelfand & Quality Chess,€31.50,€31.50,4.4,7,14,both pieces,0.0,0.0,1.0,1.0,1.0,English,"109,269",,278,9.41,"Nov 27, 2019",Community,📚 Publisher
350,https://www.chessable.com/understanding-before-moving-2-queens-gambit-structures/course/20739/,Understanding Before Moving 2: Queen's Gambit Structures,MoveTrainer™ Opening course,IM Herman Grooten & Thinkers Publishing,€31.50,€31.50,4.9,11,10,both pieces,1.0,1.0,1.0,0.0,0.0,English,"52,015",,58,12.40,"Mar 19, 2019",Community,📚 Publisher
351,https://www.chessable.com/understanding-before-moving-3-sicilian-structures-part-1-najdorf-scheveningen/course/36229/,Understanding Before Moving 3: Sicilian Structures Part 1 - Najdorf & Scheveningen,MoveTrainer™ Opening course,IM Herman Grooten & Thinkers Publishing,€33.50,€33.50,4.3,7,56,both pieces,1.0,1.0,1.0,0.0,0.0,English,"116,098",,46,20.17,"Apr 17, 2020",Medium,📚 Publisher
352,https://www.chessable.com/chess-calculation-training-middlegames/course/12376/,Chess Calculation Training: Middlegames,MoveTrainer™ Tactics/Strategy course,GM Romain Edouard & Thinkers Publishing,€32.95,€32.95,4.7,61,27,both pieces,0.0,0.0,1.0,1.0,1.0,English,"24,976",,393,3.84,"Jun 27, 2018",Community,📚 Publisher
353,https://www.chessable.com/chess-calculation-training-2-endgames/course/13323/,Chess Calculation Training 2: Endgames,MoveTrainer™ Tactics/Endgame course,Romain Edouard & Thinkers Publishing,€33.95,€33.95,4.5,38,20,both pieces,0.0,0.0,1.0,1.0,1.0,English,"40,451",,356,4.66,"Aug 06, 2018",Community,📚 Publisher
354,https://www.chessable.com/chess-calculation-training-3-legendary-games/course/15877/,Chess Calculation Training 3: Legendary Games,MoveTrainer™ Tactics course,GM Romain Edouard & Thinkers Publishing,€36.95,€36.95,4.9,13,26,both pieces,0.0,0.0,1.0,1.0,1.0,English,"18,794",,452,3.67,"Oct 22, 2018",Community,📚 Publisher
355,https://www.chessable.com/small-steps-to-giant-improvement/course/16078/,Small Steps To Giant Improvement,MoveTrainer™ Strategy course,GM Sam Shankland & Quality Chess,€35.50,€182.50,4.8,62,265,both pieces,0.0,0.0,1.0,1.0,1.0,English,"86,710",50 minutes,308,7.42,"Nov 15, 2018",Community,📚 Publisher
356,https://www.chessable.com/dvoretskys-endgame-manual/course/12519/,Dvoretsky's Endgame Manual,MoveTrainer™ Endgame course,Mark Dvoretsky & Russell Enterprises,€36.50,€36.50,4.8,225,542,both pieces,0.0,0.0,1.0,1.0,1.0,English,"203,915",,785,7.17,"Sep 03, 2018",Community,📚 Publisher
357,https://www.chessable.com/van-perlos-endgame-tactics/course/13663/,Van Perlo's Endgame Tactics,MoveTrainer™ Tactics/Endgame course,New in Chess,€36.50,€36.50,4.8,74,141,both pieces,0.0,1.0,1.0,1.0,1.0,English,"146,048",,990,5.53,"Aug 20, 2018",Community,📚 Publisher
358,https://www.chessable.com/small-steps-2-success/course/28829/,Small Steps 2 Success,MoveTrainer™ Strategy/Endgame course,Quality Chess,€37.00,€142.00,5,12,57,both pieces,0.0,0.0,1.0,1.0,1.0,English,"105,544",1 hour and 22 minutes,270,11.95,"Nov 19, 2019",Community,📚 Publisher
359,https://www.chessable.com/chess-structures-a-grandmaster-guide/course/14540/,Chess Structures - A Grandmaster Guide,MoveTrainer™ Strategy course,GM Mauricio Flores Rios & Quality Chess,€37.00,€37.00,4.7,59,189,both pieces,0.0,1.0,1.0,1.0,1.0,English,"179,271",,666,10.21,"Mar 25, 2019",Community,📚 Publisher
360,https://www.chessable.com/my-great-predecessors-part-4/course/29726/,My Great Predecessors: Part 4,MoveTrainer™ Tactics/Strategy course,Everyman Chess,€36.99,€36.99,4.4,8,0,both pieces,0.0,1.0,1.0,1.0,1.0,English,"334,155",,587,10.40,"Dec 24, 2019",Community,📚 Publisher
361,https://www.chessable.com/my-great-predecessors-part-2/course/25417/,My Great Predecessors: Part 2,MoveTrainer™ Strategy/Tactics course,GM Garry Kasparov & Everyman Chess,€36.99,€36.99,4.8,8,14,both pieces,0.0,1.0,1.0,1.0,1.0,English,"308,945",,764,10.22,"Aug 05, 2019",Community,📚 Publisher
362,https://www.chessable.com/my-great-predecessors-part-3/course/27014/,My Great Predecessors: Part 3,MoveTrainer™ Strategy/Tactics course,Everyman Chess,€36.99,€36.99,4.8,8,15,both pieces,0.0,1.0,1.0,1.0,1.0,English,"199,702",,432,10.42,"Oct 11, 2019",Community,📚 Publisher
363,https://www.chessable.com/my-great-predecessors-part-1/course/22994/,My Great Predecessors: Part 1,MoveTrainer™ Strategy/Tactics course,GM Garry Kasparov & Everyman Chess,€36.99,€36.99,4.5,31,30,both pieces,0.0,1.0,1.0,1.0,1.0,English,"286,543",,774,10.44,"May 27, 2019",High,📚 Publisher
364,https://www.chessable.com/e3-poison-a-21st-century-opening-repertoire/course/23336/,e3 Poison - a 21st Century Opening Repertoire,MoveTrainer™ Opening course,GM Axel Smith & Quality Chess,€37.00,€37.00,4.9,8,20,white pieces,0.0,1.0,1.0,1.0,1.0,English,"125,826",,511,13.79,"May 30, 2019",Community,📚 Publisher
365,https://www.chessable.com/my-great-predecessors-part-5/course/34892/,My Great Predecessors: Part 5,MoveTrainer™ Tactics/Strategy course,GM Garry Kasparov Everyman Chess,€36.99,€36.99,,,35,both pieces,0.0,1.0,1.0,1.0,1.0,English,"287,609",,326,13.34,"Jul 10, 2020",Medium,📚 Publisher
366,https://www.chessable.com/the-modernized-caro-kann/course/12760/,The Modernized Caro-Kann,MoveTrainer™ Opening course,GM Daniel Fernandez & Thinkers Publishing,€38.00,€38.00,4.7,22,21,black pieces,0.0,0.0,1.0,1.0,0.0,English,"96,580",,267,17.13,"Jul 09, 2018",Community,📚 Publisher
367,https://www.chessable.com/the-woodpecker-method/course/10582/,The Woodpecker Method,MoveTrainer™ Tactics course,"GM Axel Smith, GM Hans Tikkanen & Quality Chess",€40.00,€40.00,4.6,662,"3,560",both pieces,0.0,0.0,1.0,1.0,1.0,English,"79,539",,1129,3.61,"Sep 24, 2018",Community,📚 Publisher
368,https://www.chessable.com/lifetime-repertoires-semi-slav/course/31529/,Lifetime Repertoires: Semi-Slav,MoveTrainer™ Opening course,GM samshankland,€43.99,€175.98,4.8,91,"1,064",black pieces,0.0,1.0,1.0,1.0,1.0,English,"48,573",1 hour and 24 minutes,491,14.40,"Apr 06, 2020",High,🎓 Titled player
369,https://www.chessable.com/lifetime-repertoires-nimzo-ragozin/course/17354/,Lifetime Repertoires: Nimzo-Ragozin,MoveTrainer™ Opening course,FM Daniel Barrish and,€43.99,€183.98,4.6,65,390,black pieces,0.0,1.0,1.0,1.0,1.0,English,"97,695",1 hour and 37 minutes,468,13.03,"Oct 14, 2019",High,🎓 Titled player
370,https://www.chessable.com/fight-like-magnus-the-sicilian/course/28512/,Fight Like Magnus: The Sicilian,MoveTrainer™ Opening course,IM Chessexplained,€44.99,€214.98,4.8,136,722,black pieces,0.0,1.0,1.0,1.0,1.0,English,"79,836",2 hours and 2 minutes,458,15.12,"Nov 14, 2019",High,🎓 Titled player
371,https://www.chessable.com/fight-1e4-like-caruana/course/15717/,Fight 1.e4 like Caruana,MoveTrainer™ Opening course,IM Chessexplained,€44.99,€199.98,4.9,63,170,black pieces,0.0,0.0,1.0,1.0,0.0,English,"51,757",3 hours and 46 minutes,671,13.07,"Nov 13, 2018",High,🎓 Titled player
372,https://www.chessable.com/keep-it-simple-1-d4/course/23396/,Keep it Simple: 1. d4,MoveTrainer™ Opening course,IM Chessexplained,€43.99,€213.98,4.7,135,"1,014",white pieces,0.0,1.0,1.0,1.0,0.0,English,"107,292",3 hours and 21 minutes,1008,13.67,"Jun 07, 2019",High,🎓 Titled player
373,https://www.chessable.com/keep-it-simple-1e4/course/10179/,Keep It Simple: 1.e4,MoveTrainer™ Opening course,IM Chessexplained,€44.99,€189.98,4.8,323,"1,021",white pieces,0.0,1.0,1.0,1.0,0.0,English,"59,309",3 hours and 28 minutes,701,12.41,"Mar 12, 2018",High,🎓 Titled player
